date,county,state,fips,cases,deaths,case
2021-10-31,Fulton,Georgia,13121,132239,1776,0
2021-10-31,Gwinnett,Georgia,13135,133181,1454,0
2021-10-31,Hall,Georgia,13139,38271,639,0
2021-11-01,Cobb,Georgia,13067,109748,1393,192
2021-11-01,DeKalb,Georgia,13089,92408,1329,163
2021-11-01,Fulton,Georgia,13121,132449,1780,210
2021-11-01,Gwinnett,Georgia,13135,133407,1458,226
2021-11-01,Hall,Georgia,13139,38319,640,48
2021-11-02,Cobb,Georgia,13067,109823,1393,75
2021-11-02,DeKalb,Georgia,13089,92492,1330,84
2021-11-02,Fulton,Georgia,13121,132518,1786,69
2021-11-02,Gwinnett,Georgia,13135,133509,1463,102
2021-11-02,Hall,Georgia,13139,38350,641,31
2021-11-03,Cobb,Georgia,13067,109902,1395,79
2021-11-03,DeKalb,Georgia,13089,92589,1331,97
2021-11-03,Fulton,Georgia,13121,132636,1790,118
2021-11-03,Gwinnett,Georgia,13135,133591,1463,82
2021-11-03,Hall,Georgia,13139,38383,641,33
2021-11-04,Cobb,Georgia,13067,109996,1399,94
2021-11-04,DeKalb,Georgia,13089,92676,1335,87
2021-11-04,Fulton,Georgia,13121,132743,1791,107
2021-11-04,Gwinnett,Georgia,13135,133730,1466,139
2021-11-04,Hall,Georgia,13139,38411,641,28
2021-11-05,Cobb,Georgia,13067,110082,1399,86
2021-11-05,DeKalb,Georgia,13089,92747,1337,71
2021-11-05,Fulton,Georgia,13121,132805,1796,62
2021-11-05,Gwinnett,Georgia,13135,133805,1472,75
2021-11-05,Hall,Georgia,13139,38445,647,34
2021-11-06,Cobb,Georgia,13067,110082,1399,0
2021-11-06,DeKalb,Georgia,13089,92747,1337,0
2021-11-06,Fulton,Georgia,13121,132805,1796,0
2021-11-06,Gwinnett,Georgia,13135,133805,1472,0
2021-11-06,Hall,Georgia,13139,38445,647,0
2021-11-07,Cobb,Georgia,13067,110082,1399,0
2021-11-07,DeKalb,Georgia,13089,92747,1337,0
2021-11-07,Fulton,Georgia,13121,132805,1796,0
2021-11-07,Gwinnett,Georgia,13135,133805,1472,0
2021-11-07,Hall,Georgia,13139,38445,647,0
2021-11-08,Cobb,Georgia,13067,110085,1399,3
2021-11-08,DeKalb,Georgia,13089,92754,1337,7
2021-11-08,Fulton,Georgia,13121,132805,1796,0
2021-11-08,Gwinnett,Georgia,13135,133810,1472,5
2021-11-08,Hall,Georgia,13139,38448,647,3
2021-11-09,Cobb,Georgia,13067,110346,1400,261
2021-11-09,DeKalb,Georgia,13089,92968,1341,214
2021-11-09,Fulton,Georgia,13121,133027,1801,222
2021-11-09,Gwinnett,Georgia,13135,134126,1484,316
2021-11-09,Hall,Georgia,13139,38560,653,112
2021-11-10,Cobb,Georgia,13067,110446,1404,100
2021-11-10,DeKalb,Georgia,13089,93042,1344,74
2021-11-10,Fulton,Georgia,13121,133124,1805,97
2021-11-10,Gwinnett,Georgia,13135,134227,1488,101
2021-11-10,Hall,Georgia,13139,38624,655,64
2021-11-11,Cobb,Georgia,13067,110446,1404,0
2021-11-11,DeKalb,Georgia,13089,93042,1344,0
2021-11-11,Fulton,Georgia,13121,133124,1805,0
2021-11-11,Gwinnett,Georgia,13135,134227,1488,0
2021-11-11,Hall,Georgia,13139,38624,655,0
2021-11-12,Cobb,Georgia,13067,110725,1407,279
2021-11-12,DeKalb,Georgia,13089,93187,1348,145
2021-11-12,Fulton,Georgia,13121,133357,1809,233
2021-11-12,Gwinnett,Georgia,13135,134435,1491,208
2021-11-12,Hall,Georgia,13139,38688,655,64
2021-11-13,Cobb,Georgia,13067,110725,1407,0
2021-11-13,DeKalb,Georgia,13089,93187,1348,0
2021-11-13,Fulton,Georgia,13121,133357,1809,0
2021-11-13,Gwinnett,Georgia,13135,134435,1491,0
2021-11-13,Hall,Georgia,13139,38688,655,0
2021-11-14,Cobb,Georgia,13067,110725,1407,0
2021-11-14,DeKalb,Georgia,13089,93187,1348,0
2021-11-14,Fulton,Georgia,13121,133357,1809,0
2021-11-14,Gwinnett,Georgia,13135,134435,1491,0
2021-11-14,Hall,Georgia,13139,38688,655,0
2021-11-15,Cobb,Georgia,13067,110951,1407,226
2021-11-15,DeKalb,Georgia,13089,93368,1349,181
2021-11-15,Fulton,Georgia,13121,133610,1811,253
2021-11-15,Gwinnett,Georgia,13135,134698,1491,263
2021-11-15,Hall,Georgia,13139,38764,656,76
2021-11-16,Cobb,Georgia,13067,111045,1408,94
2021-11-16,DeKalb,Georgia,13089,93448,1349,80
2021-11-16,Fulton,Georgia,13121,133714,1811,104
2021-11-16,Gwinnett,Georgia,13135,134900,1493,202
2021-11-16,Hall,Georgia,13139,38837,656,73
2021-11-17,Cobb,Georgia,13067,111135,1411,90
2021-11-17,DeKalb,Georgia,13089,93513,1358,65
2021-11-17,Fulton,Georgia,13121,133807,1817,93
2021-11-17,Gwinnett,Georgia,13135,135016,1505,116
2021-11-17,Hall,Georgia,13139,38891,662,54
2021-11-18,Cobb,Georgia,13067,111250,1413,115
2021-11-18,DeKalb,Georgia,13089,93591,1359,78
2021-11-18,Fulton,Georgia,13121,133945,1819,138
2021-11-18,Gwinnett,Georgia,13135,135196,1506,180
2021-11-18,Hall,Georgia,13139,38937,663,46
2021-11-19,Cobb,Georgia,13067,111403,1415,153
2021-11-19,DeKalb,Georgia,13089,93704,1361,113
2021-11-19,Fulton,Georgia,13121,134092,1819,147
2021-11-19,Gwinnett,Georgia,13135,135361,1511,165
2021-11-19,Hall,Georgia,13139,38984,663,47
2021-11-20,Cobb,Georgia,13067,111403,1415,0
2021-11-20,DeKalb,Georgia,13089,93704,1361,0
2021-11-20,Fulton,Georgia,13121,134092,1819,0
2021-11-20,Gwinnett,Georgia,13135,135361,1511,0
2021-11-20,Hall,Georgia,13139,38984,663,0
2021-11-21,Cobb,Georgia,13067,111403,1415,0
2021-11-21,DeKalb,Georgia,13089,93704,1361,0
2021-11-21,Fulton,Georgia,13121,134092,1819,0
2021-11-21,Gwinnett,Georgia,13135,135361,1511,0
2021-11-21,Hall,Georgia,13139,38984,663,0
2021-11-22,Cobb,Georgia,13067,111636,1419,233
2021-11-22,DeKalb,Georgia,13089,93849,1365,145
2021-11-22,Fulton,Georgia,13121,134313,1826,221
2021-11-22,Gwinnett,Georgia,13135,135598,1512,237
2021-11-22,Hall,Georgia,13139,39044,664,60
2021-11-23,Cobb,Georgia,13067,111770,1420,134
2021-11-23,DeKalb,Georgia,13089,93938,1365,89
2021-11-23,Fulton,Georgia,13121,134448,1828,135
2021-11-23,Gwinnett,Georgia,13135,135766,1515,168
2021-11-23,Hall,Georgia,13139,39062,665,18
2021-11-24,Cobb,Georgia,13067,111876,1421,106
2021-11-24,DeKalb,Georgia,13089,93994,1367,56
2021-11-24,Fulton,Georgia,13121,134541,1829,93
2021-11-24,Gwinnett,Georgia,13135,135857,1519,91
2021-11-24,Hall,Georgia,13139,39097,667,35
2021-11-25,Cobb,Georgia,13067,111876,1421,0
2021-11-25,DeKalb,Georgia,13089,93994,1367,0
2021-11-25,Fulton,Georgia,13121,134541,1829,0
2021-11-25,Gwinnett,Georgia,13135,135857,1519,0
2021-11-25,Hall,Georgia,13139,39097,667,0
2021-11-26,Cobb,Georgia,13067,111876,1421,0
2021-11-26,DeKalb,Georgia,13089,93994,1367,0
2021-11-26,Fulton,Georgia,13121,134541,1829,0
2021-11-26,Gwinnett,Georgia,13135,135857,1519,0
2021-11-26,Hall,Georgia,13139,39097,667,0
2021-11-27,Cobb,Georgia,13067,111876,1421,0
2021-11-27,DeKalb,Georgia,13089,93994,1367,0
2021-11-27,Fulton,Georgia,13121,134541,1829,0
2021-11-27,Gwinnett,Georgia,13135,135857,1519,0
2021-11-27,Hall,Georgia,13139,39097,667,0
2021-11-28,Cobb,Georgia,13067,111876,1421,0
2021-11-28,DeKalb,Georgia,13089,93994,1367,0
2021-11-28,Fulton,Georgia,13121,134541,1829,0
2021-11-28,Gwinnett,Georgia,13135,135857,1519,0
2021-11-28,Hall,Georgia,13139,39097,667,0
2021-11-29,Cobb,Georgia,13067,112242,1425,366
2021-11-29,DeKalb,Georgia,13089,94224,1373,230
2021-11-29,Fulton,Georgia,13121,134907,1830,366
2021-11-29,Gwinnett,Georgia,13135,136239,1522,382
2021-11-29,Hall,Georgia,13139,39237,670,140
2021-11-30,Cobb,Georgia,13067,112385,1427,143
2021-11-30,DeKalb,Georgia,13089,94312,1374,88
2021-11-30,Fulton,Georgia,13121,135029,1830,122
2021-11-30,Gwinnett,Georgia,13135,136400,1522,161
2021-11-30,Hall,Georgia,13139,39298,671,61
2021-12-01,Cobb,Georgia,13067,112510,1430,125
2021-12-01,DeKalb,Georgia,13089,94393,1377,81
2021-12-01,Fulton,Georgia,13121,135211,1834,182
2021-12-01,Gwinnett,Georgia,13135,136545,1524,145
2021-12-01,Hall,Georgia,13139,39356,674,58
2021-12-02,Cobb,Georgia,13067,112642,1431,132
2021-12-02,DeKalb,Georgia,13089,94477,1380,84
2021-12-02,Fulton,Georgia,13121,135380,1834,169
2021-12-02,Gwinnett,Georgia,13135,136688,1528,143
2021-12-02,Hall,Georgia,13139,39401,676,45
2021-12-03,Cobb,Georgia,13067,112747,1433,105
2021-12-03,DeKalb,Georgia,13089,94555,1381,78
2021-12-03,Fulton,Georgia,13121,135504,1837,124
2021-12-03,Gwinnett,Georgia,13135,136802,1529,114
2021-12-03,Hall,Georgia,13139,39453,677,52
2021-12-04,Cobb,Georgia,13067,112747,1433,0
2021-12-04,DeKalb,Georgia,13089,94555,1381,0
2021-12-04,Fulton,Georgia,13121,135504,1837,0
2021-12-04,Gwinnett,Georgia,13135,136802,1529,0
2021-12-04,Hall,Georgia,13139,39453,677,0
2021-12-05,Cobb,Georgia,13067,112747,1433,0
2021-12-05,DeKalb,Georgia,13089,94555,1381,0
2021-12-05,Fulton,Georgia,13121,135504,1837,0
2021-12-05,Gwinnett,Georgia,13135,136802,1529,0
2021-12-05,Hall,Georgia,13139,39453,677,0
2021-12-06,Cobb,Georgia,13067,113009,1434,262
2021-12-06,DeKalb,Georgia,13089,94737,1383,182
2021-12-06,Fulton,Georgia,13121,135854,1841,350
2021-12-06,Gwinnett,Georgia,13135,137082,1531,280
2021-12-06,Hall,Georgia,13139,39552,677,99
2021-12-07,Cobb,Georgia,13067,113087,1433,78
2021-12-07,DeKalb,Georgia,13089,94820,1384,83
2021-12-07,Fulton,Georgia,13121,135984,1844,130
2021-12-07,Gwinnett,Georgia,13135,137191,1533,109
2021-12-07,Hall,Georgia,13139,39597,677,45
2021-12-08,Cobb,Georgia,13067,113264,1433,177
2021-12-08,DeKalb,Georgia,13089,94988,1386,168
2021-12-08,Fulton,Georgia,13121,136241,1846,257
2021-12-08,Gwinnett,Georgia,13135,137484,1536,293
2021-12-08,Hall,Georgia,13139,39677,676,80
2021-12-09,Cobb,Georgia,13067,113374,1436,110
2021-12-09,DeKalb,Georgia,13089,95093,1387,105
2021-12-09,Fulton,Georgia,13121,136421,1851,180
2021-12-09,Gwinnett,Georgia,13135,137663,1539,179
2021-12-09,Hall,Georgia,13139,39715,682,38
2021-12-10,Cobb,Georgia,13067,113519,1436,145
2021-12-10,DeKalb,Georgia,13089,95231,1389,138
2021-12-10,Fulton,Georgia,13121,136646,1852,225
2021-12-10,Gwinnett,Georgia,13135,137860,1539,197
2021-12-10,Hall,Georgia,13139,39782,684,67
2021-12-11,Cobb,Georgia,13067,113519,1436,0
2021-12-11,DeKalb,Georgia,13089,95231,1389,0
2021-12-11,Fulton,Georgia,13121,136646,1852,0
2021-12-11,Gwinnett,Georgia,13135,137860,1539,0
2021-12-11,Hall,Georgia,13139,39782,684,0
2021-12-12,Cobb,Georgia,13067,113519,1436,0
2021-12-12,DeKalb,Georgia,13089,95231,1389,0
2021-12-12,Fulton,Georgia,13121,136646,1852,0
2021-12-12,Gwinnett,Georgia,13135,137860,1539,0
2021-12-12,Hall,Georgia,13139,39782,684,0
2021-12-13,Cobb,Georgia,13067,113782,1436,263
2021-12-13,DeKalb,Georgia,13089,95407,1391,176
2021-12-13,Fulton,Georgia,13121,137036,1855,390
2021-12-13,Gwinnett,Georgia,13135,138144,1542,284
2021-12-13,Hall,Georgia,13139,39889,685,107
2021-12-14,Cobb,Georgia,13067,113895,1441,113
2021-12-14,DeKalb,Georgia,13089,95529,1391,122
2021-12-14,Fulton,Georgia,13121,137202,1855,166
2021-12-14,Gwinnett,Georgia,13135,138321,1544,177
2021-12-14,Hall,Georgia,13139,39943,685,54
2021-12-15,Cobb,Georgia,13067,114163,1442,268
2021-12-15,DeKalb,Georgia,13089,95817,1393,288
2021-12-15,Fulton,Georgia,13121,137675,1856,473
2021-12-15,Gwinnett,Georgia,13135,138549,1547,228
2021-12-15,Hall,Georgia,13139,39997,685,54
2021-12-16,Cobb,Georgia,13067,114373,1443,210
2021-12-16,DeKalb,Georgia,13089,96053,1393,236
2021-12-16,Fulton,Georgia,13121,138090,1856,415
2021-12-16,Gwinnett,Georgia,13135,138827,1546,278
2021-12-16,Hall,Georgia,13139,40031,685,34
2021-12-17,Cobb,Georgia,13067,114686,1449,313
2021-12-17,DeKalb,Georgia,13089,96268,1394,215
2021-12-17,Fulton,Georgia,13121,138545,1862,455
2021-12-17,Gwinnett,Georgia,13135,139079,1553,252
2021-12-17,Hall,Georgia,13139,40085,691,54
2021-12-18,Cobb,Georgia,13067,114686,1449,0
2021-12-18,DeKalb,Georgia,13089,96268,1394,0
2021-12-18,Fulton,Georgia,13121,138545,1862,0
2021-12-18,Gwinnett,Georgia,13135,139079,1553,0
2021-12-18,Hall,Georgia,13139,40085,691,0
2021-12-19,Cobb,Georgia,13067,114686,1449,0
2021-12-19,DeKalb,Georgia,13089,96268,1394,0
2021-12-19,Fulton,Georgia,13121,138545,1862,0
2021-12-19,Gwinnett,Georgia,13135,139079,1553,0
2021-12-19,Hall,Georgia,13139,40085,691,0
2021-12-20,Cobb,Georgia,13067,115749,1450,1063
2021-12-20,DeKalb,Georgia,13089,97048,1399,780
2021-12-20,Fulton,Georgia,13121,140282,1865,1737
2021-12-20,Gwinnett,Georgia,13135,139877,1557,798
2021-12-20,Hall,Georgia,13139,40206,692,121
2021-12-21,Cobb,Georgia,13067,116322,1453,573
2021-12-21,DeKalb,Georgia,13089,97515,1400,467
2021-12-21,Fulton,Georgia,13121,141208,1870,926
2021-12-21,Gwinnett,Georgia,13135,140418,1559,541
2021-12-21,Hall,Georgia,13139,40272,692,66
2021-12-22,Cobb,Georgia,13067,117205,1454,883
2021-12-22,DeKalb,Georgia,13089,98224,1401,709
2021-12-22,Fulton,Georgia,13121,142772,1872,1564
2021-12-22,Gwinnett,Georgia,13135,141083,1566,665
2021-12-22,Hall,Georgia,13139,40351,692,79
2021-12-23,Cobb,Georgia,13067,118453,1455,1248
2021-12-23,DeKalb,Georgia,13089,99328,1402,1104
2021-12-23,Fulton,Georgia,13121,144630,1876,1858
2021-12-23,Gwinnett,Georgia,13135,142008,1566,925
2021-12-23,Hall,Georgia,13139,40500,694,149
2021-12-24,Cobb,Georgia,13067,119664,1456,1211
2021-12-24,DeKalb,Georgia,13089,100157,1402,829
2021-12-24,Fulton,Georgia,13121,146260,1877,1630
2021-12-24,Gwinnett,Georgia,13135,142817,1567,809
2021-12-24,Hall,Georgia,13139,40628,695,128
2021-12-25,Cobb,Georgia,13067,119664,1456,0
2021-12-25,DeKalb,Georgia,13089,100157,1402,0
2021-12-25,Fulton,Georgia,13121,146260,1877,0
2021-12-25,Gwinnett,Georgia,13135,142817,1567,0
2021-12-25,Hall,Georgia,13139,40628,695,0
2021-12-26,Cobb,Georgia,13067,119664,1456,0
2021-12-26,DeKalb,Georgia,13089,100157,1402,0
2021-12-26,Fulton,Georgia,13121,146260,1877,0
2021-12-26,Gwinnett,Georgia,13135,142817,1567,0
2021-12-26,Hall,Georgia,13139,40628,695,0
2021-12-27,Cobb,Georgia,13067,122611,1456,2947
2021-12-27,DeKalb,Georgia,13089,102606,1406,2449
2021-12-27,Fulton,Georgia,13121,151323,1883,5063
2021-12-27,Gwinnett,Georgia,13135,145260,1572,2443
2021-12-27,Hall,Georgia,13139,40873,695,245
2021-12-28,Cobb,Georgia,13067,123963,1457,1352
2021-12-28,DeKalb,Georgia,13089,103710,1409,1104
2021-12-28,Fulton,Georgia,13121,153060,1888,1737
2021-12-28,Gwinnett,Georgia,13135,146475,1578,1215
2021-12-28,Hall,Georgia,13139,40966,696,93
2021-12-29,Cobb,Georgia,13067,125754,1462,1791
2021-12-29,DeKalb,Georgia,13089,105114,1409,1404
2021-12-29,Fulton,Georgia,13121,155774,1890,2714
2021-12-29,Gwinnett,Georgia,13135,148066,1579,1591
2021-12-29,Hall,Georgia,13139,41083,697,117
2021-12-30,Cobb,Georgia,13067,128056,1463,2302
2021-12-30,DeKalb,Georgia,13089,106750,1411,1636
2021-12-30,Fulton,Georgia,13121,158760,1892,2986
2021-12-30,Gwinnett,Georgia,13135,150347,1579,2281
2021-12-30,Hall,Georgia,13139,41435,700,352
2021-12-31,Cobb,Georgia,13067,130033,1466,1977
2021-12-31,DeKalb,Georgia,13089,108164,1411,1414
2021-12-31,Fulton,Georgia,13121,161533,1893,2773
2021-12-31,Gwinnett,Georgia,13135,152664,1580,2317
2021-12-31,Hall,Georgia,13139,41701,700,266
2022-01-01,Cobb,Georgia,13067,130033,1466,0
2022-01-01,DeKalb,Georgia,13089,108164,1411,0
2022-01-01,Fulton,Georgia,13121,161533,1893,0
2022-01-01,Gwinnett,Georgia,13135,152664,1580,0
2022-01-01,Hall,Georgia,13139,41701,700,0
2022-01-02,Cobb,Georgia,13067,130033,1466,0
2022-01-02,DeKalb,Georgia,13089,108164,1411,0
2022-01-02,Fulton,Georgia,13121,161533,1893,0
2022-01-02,Gwinnett,Georgia,13135,152664,1580,0
2022-01-02,Hall,Georgia,13139,41701,700,0
2022-01-03,Cobb,Georgia,13067,130033,1466,0
2022-01-03,DeKalb,Georgia,13089,108164,1411,0
2022-01-03,Fulton,Georgia,13121,161533,1893,0
2022-01-03,Gwinnett,Georgia,13135,152664,1580,0
2022-01-03,Hall,Georgia,13139,41701,700,0
2022-01-04,Cobb,Georgia,13067,135440,1470,5407
2022-01-04,DeKalb,Georgia,13089,112774,1413,4610
2022-01-04,Fulton,Georgia,13121,169085,1895,7552
2022-01-04,Gwinnett,Georgia,13135,159517,1581,6853
2022-01-04,Hall,Georgia,13139,43042,701,1341
2022-01-05,Cobb,Georgia,13067,137449,1470,2009
2022-01-05,DeKalb,Georgia,13089,114509,1413,1735
2022-01-05,Fulton,Georgia,13121,171545,1896,2460
2022-01-05,Gwinnett,Georgia,13135,161744,1583,2227
2022-01-05,Hall,Georgia,13139,43439,701,397
2022-01-06,Cobb,Georgia,13067,137449,1470,0
2022-01-06,DeKalb,Georgia,13089,114509,1413,0
2022-01-06,Fulton,Georgia,13121,171545,1896,0
2022-01-06,Gwinnett,Georgia,13135,161744,1583,0
2022-01-06,Hall,Georgia,13139,43439,701,0
2022-01-07,Cobb,Georgia,13067,137449,1470,0
2022-01-07,DeKalb,Georgia,13089,114509,1413,0
2022-01-07,Fulton,Georgia,13121,171545,1896,0
2022-01-07,Gwinnett,Georgia,13135,161744,1583,0
2022-01-07,Hall,Georgia,13139,43439,701,0
2022-01-08,Cobb,Georgia,13067,137449,1470,0
2022-01-08,DeKalb,Georgia,13089,114509,1413,0
2022-01-08,Fulton,Georgia,13121,171545,1896,0
2022-01-08,Gwinnett,Georgia,13135,161744,1583,0
2022-01-08,Hall,Georgia,13139,43439,701,0
2022-01-09,Cobb,Georgia,13067,137449,1470,0
2022-01-09,DeKalb,Georgia,13089,114509,1413,0
2022-01-09,Fulton,Georgia,13121,171545,1896,0
2022-01-09,Gwinnett,Georgia,13135,161744,1583,0
2022-01-09,Hall,Georgia,13139,43439,701,0
2022-01-10,Cobb,Georgia,13067,143171,1480,5722
2022-01-10,DeKalb,Georgia,13089,120352,1417,5843
2022-01-10,Fulton,Georgia,13121,180943,1899,9398
2022-01-10,Gwinnett,Georgia,13135,170616,1591,8872
2022-01-10,Hall,Georgia,13139,45444,705,2005
2022-01-11,Cobb,Georgia,13067,144637,1487,1466
2022-01-11,DeKalb,Georgia,13089,121580,1419,1228
2022-01-11,Fulton,Georgia,13121,182536,1901,1593
2022-01-11,Gwinnett,Georgia,13135,172420,1593,1804
2022-01-11,Hall,Georgia,13139,46066,705,622
2022-01-12,Cobb,Georgia,13067,146062,1488,1425
2022-01-12,DeKalb,Georgia,13089,122385,1419,805
2022-01-12,Fulton,Georgia,13121,183927,1910,1391
2022-01-12,Gwinnett,Georgia,13135,173477,1598,1057
2022-01-12,Hall,Georgia,13139,46333,706,267
2022-01-13,Cobb,Georgia,13067,147590,1491,1528
2022-01-13,DeKalb,Georgia,13089,123653,1423,1268
2022-01-13,Fulton,Georgia,13121,185525,1915,1598
2022-01-13,Gwinnett,Georgia,13135,175570,1599,2093
2022-01-13,Hall,Georgia,13139,46849,707,516
2022-01-14,Cobb,Georgia,13067,148762,1495,1172
2022-01-14,DeKalb,Georgia,13089,124757,1430,1104
2022-01-14,Fulton,Georgia,13121,186841,1918,1316
2022-01-14,Gwinnett,Georgia,13135,177730,1600,2160
2022-01-14,Hall,Georgia,13139,47168,710,319
2022-01-15,Cobb,Georgia,13067,148762,1495,0
2022-01-15,DeKalb,Georgia,13089,124757,1430,0
2022-01-15,Fulton,Georgia,13121,186841,1918,0
2022-01-15,Gwinnett,Georgia,13135,177730,1600,0
2022-01-15,Hall,Georgia,13139,47168,710,0
2022-01-16,Cobb,Georgia,13067,148762,1495,0
2022-01-16,DeKalb,Georgia,13089,124757,1430,0
2022-01-16,Fulton,Georgia,13121,186841,1918,0
2022-01-16,Gwinnett,Georgia,13135,177730,1600,0
2022-01-16,Hall,Georgia,13139,47168,710,0
2022-01-17,Cobb,Georgia,13067,150845,1502,2083
2022-01-17,DeKalb,Georgia,13089,126335,1433,1578
2022-01-17,Fulton,Georgia,13121,189367,1923,2526
2022-01-17,Gwinnett,Georgia,13135,180694,1602,2964
2022-01-17,Hall,Georgia,13139,47844,711,676
2022-01-18,Cobb,Georgia,13067,151388,1507,543
2022-01-18,DeKalb,Georgia,13089,127259,1434,924
2022-01-18,Fulton,Georgia,13121,190358,1924,991
2022-01-18,Gwinnett,Georgia,13135,182018,1603,1324
2022-01-18,Hall,Georgia,13139,48090,714,246
2022-01-19,Cobb,Georgia,13067,152784,1507,1396
2022-01-19,DeKalb,Georgia,13089,128152,1438,893
2022-01-19,Fulton,Georgia,13121,191427,1928,1069
2022-01-19,Gwinnett,Georgia,13135,183524,1603,1506
2022-01-19,Hall,Georgia,13139,48616,714,526
2022-01-20,Cobb,Georgia,13067,153784,1512,1000
2022-01-20,DeKalb,Georgia,13089,128980,1442,828
2022-01-20,Fulton,Georgia,13121,192560,1936,1133
2022-01-20,Gwinnett,Georgia,13135,184940,1614,1416
2022-01-20,Hall,Georgia,13139,48987,718,371
2022-01-21,Cobb,Georgia,13067,154654,1518,870
2022-01-21,DeKalb,Georgia,13089,129828,1448,848
2022-01-21,Fulton,Georgia,13121,193950,1941,1390
2022-01-21,Gwinnett,Georgia,13135,186188,1619,1248
2022-01-21,Hall,Georgia,13139,49381,721,394
2022-01-22,Cobb,Georgia,13067,154654,1518,0
2022-01-22,DeKalb,Georgia,13089,129828,1448,0
2022-01-22,Fulton,Georgia,13121,193950,1941,0
2022-01-22,Gwinnett,Georgia,13135,186188,1619,0
2022-01-22,Hall,Georgia,13139,49381,721,0
2022-01-23,Cobb,Georgia,13067,154654,1518,0
2022-01-23,DeKalb,Georgia,13089,129828,1448,0
2022-01-23,Fulton,Georgia,13121,193950,1941,0
2022-01-23,Gwinnett,Georgia,13135,186188,1619,0
2022-01-23,Hall,Georgia,13139,49381,721,0
2022-01-24,Cobb,Georgia,13067,157322,1521,2668
2022-01-24,DeKalb,Georgia,13089,132881,1451,3053
2022-01-24,Fulton,Georgia,13121,197333,1946,3383
2022-01-24,Gwinnett,Georgia,13135,189785,1624,3597
2022-01-24,Hall,Georgia,13139,50125,722,744
2022-01-25,Cobb,Georgia,13067,158329,1529,1007
2022-01-25,DeKalb,Georgia,13089,134588,1453,1707
2022-01-25,Fulton,Georgia,13121,198921,1952,1588
2022-01-25,Gwinnett,Georgia,13135,191572,1628,1787
2022-01-25,Hall,Georgia,13139,50351,723,226
2022-01-26,Cobb,Georgia,13067,159512,1539,1183
2022-01-26,DeKalb,Georgia,13089,136295,1457,1707
2022-01-26,Fulton,Georgia,13121,200528,1957,1607
2022-01-26,Gwinnett,Georgia,13135,193691,1630,2119
2022-01-26,Hall,Georgia,13139,50628,723,277
2022-01-27,Cobb,Georgia,13067,160609,1542,1097
2022-01-27,DeKalb,Georgia,13089,136958,1466,663
2022-01-27,Fulton,Georgia,13121,201971,1961,1443
2022-01-27,Gwinnett,Georgia,13135,194578,1638,887
2022-01-27,Hall,Georgia,13139,50872,729,244
2022-01-28,Cobb,Georgia,13067,162119,1549,1510
2022-01-28,DeKalb,Georgia,13089,138575,1474,1617
2022-01-28,Fulton,Georgia,13121,203951,1967,1980
2022-01-28,Gwinnett,Georgia,13135,196055,1655,1477
2022-01-28,Hall,Georgia,13139,51129,731,257
2022-01-29,Cobb,Georgia,13067,162119,1549,0
2022-01-29,DeKalb,Georgia,13089,138575,1474,0
2022-01-29,Fulton,Georgia,13121,203951,1967,0
2022-01-29,Gwinnett,Georgia,13135,196055,1655,0
2022-01-29,Hall,Georgia,13139,51129,731,0
2022-01-30,Cobb,Georgia,13067,162119,1549,0
2022-01-30,DeKalb,Georgia,13089,138575,1474,0
2022-01-30,Fulton,Georgia,13121,203951,1967,0
2022-01-30,Gwinnett,Georgia,13135,196055,1655,0
2022-01-30,Hall,Georgia,13139,51129,731,0
2022-01-31,Cobb,Georgia,13067,163506,1548,1387
2022-01-31,DeKalb,Georgia,13089,139447,1481,872
2022-01-31,Fulton,Georgia,13121,205252,1973,1301
2022-01-31,Gwinnett,Georgia,13135,197947,1664,1892
2022-01-31,Hall,Georgia,13139,51590,731,461
2022-02-01,Cobb,Georgia,13067,163969,1553,463
2022-02-01,DeKalb,Georgia,13089,139867,1482,420
2022-02-01,Fulton,Georgia,13121,205796,1982,544
2022-02-01,Gwinnett,Georgia,13135,198687,1667,740
2022-02-01,Hall,Georgia,13139,51725,733,135
2022-02-02,Cobb,Georgia,13067,164356,1559,387
2022-02-02,DeKalb,Georgia,13089,140277,1484,410
2022-02-02,Fulton,Georgia,13121,206236,1988,440
2022-02-02,Gwinnett,Georgia,13135,199301,1669,614
2022-02-02,Hall,Georgia,13139,51849,735,124
2022-02-03,Cobb,Georgia,13067,164813,1565,457
2022-02-03,DeKalb,Georgia,13089,140762,1488,485
2022-02-03,Fulton,Georgia,13121,206779,1996,543
2022-02-03,Gwinnett,Georgia,13135,200072,1675,771
2022-02-03,Hall,Georgia,13139,51998,738,149
2022-02-04,Cobb,Georgia,13067,165353,1573,540
2022-02-04,DeKalb,Georgia,13089,141204,1494,442
2022-02-04,Fulton,Georgia,13121,207533,1999,754
2022-02-04,Gwinnett,Georgia,13135,200631,1683,559
2022-02-04,Hall,Georgia,13139,52152,744,154
2022-02-05,Cobb,Georgia,13067,165353,1573,0
2022-02-05,DeKalb,Georgia,13089,141204,1494,0
2022-02-05,Fulton,Georgia,13121,207533,1999,0
2022-02-05,Gwinnett,Georgia,13135,200631,1683,0
2022-02-05,Hall,Georgia,13139,52152,744,0
2022-02-06,Cobb,Georgia,13067,165353,1573,0
2022-02-06,DeKalb,Georgia,13089,141204,1494,0
2022-02-06,Fulton,Georgia,13121,207533,1999,0
2022-02-06,Gwinnett,Georgia,13135,200631,1683,0
